validation_id,game,solver,iteration,traversals_per_seed,seed_count,median_elapsed_training_seconds,median_expected_value_player_zero,median_exploitability,minimum_exploitability,maximum_exploitability,median_nash_conv
mccfr_reference_convergence,leduc,naive_mccfr,1000,2000,5,0.06684062400017865,-0.1034798992264061,1.2862569065667717,1.1849960877950174,1.4501507133434823,2.5725138131335434
mccfr_reference_convergence,leduc,naive_mccfr,5000,10000,5,0.34891656700347085,-0.13568193257507202,0.5058583695066947,0.4666325450217078,0.5492425391257263,1.0117167390133894
mccfr_reference_convergence,leduc,naive_mccfr,10000,20000,5,0.6882377439978882,-0.11383937853162661,0.3044964024758132,0.2879633742426312,0.30980462058835295,0.6089928049516264
mccfr_reference_convergence,leduc,naive_mccfr,25000,50000,5,1.6782605719999992,-0.09457883297942923,0.17287634710861222,0.15260440246039447,0.175210099422696,0.34575269421722443
mccfr_reference_convergence,leduc,naive_mccfr,50000,100000,5,3.3760289619967807,-0.09361884718573082,0.10759005816044243,0.10088346828582065,0.1137889723509118,0.21518011632088485
mccfr_reference_convergence,leduc,naive_mccfr,100000,200000,5,6.656661858993175,-0.08856105644802538,0.07122351975265279,0.06876165117863697,0.08256206828999543,0.14244703950530557
mccfr_reference_convergence,leduc,naive_mccfr,250000,500000,5,16.447437014998286,-0.08976238590489603,0.04362872169338797,0.04139420420664468,0.04832303767899522,0.08725744338677593
mccfr_reference_convergence,leduc,naive_mccfr,500000,1000000,5,32.99544617599895,-0.08896512570370085,0.02985376633850564,0.026759202650502092,0.03651103400541847,0.05970753267701128
