validation_id,game,solver,iteration,traversals_per_seed,seed_count,median_elapsed_training_seconds,median_expected_value_player_zero,median_exploitability,minimum_exploitability,maximum_exploitability,median_nash_conv,median_strategy_training_loss,median_strategy_validation_loss
deep_cfr,leduc,naive_deep_cfr,1,400,5,1.5833538339938968,0.9572730648796025,2.7574252241620982,1.7466321109897338,3.9952071768389894,5.5148504483241965,0.010549365542829037,0.004420440178364515
deep_cfr,leduc,naive_deep_cfr,5,2000,5,16.559081640996737,0.010510523969027309,1.9510496422300951,1.6981275582678144,1.998701182136609,3.9020992844601903,0.09719417244195938,0.10245051234960556
deep_cfr,leduc,naive_deep_cfr,10,4000,5,44.410114679980325,0.25218928489155185,1.0357131183712016,1.0067256821808144,1.176884164266296,2.0714262367424032,0.1561564952135086,0.15762445330619812
deep_cfr,leduc,naive_deep_cfr,20,8000,5,124.87074938895239,0.1484648011223903,0.8198643410387112,0.6679166658444006,0.9298899882073398,1.6397286820774224,0.18671511113643646,0.1923709660768509
