seed,iteration,traversals,elapsed_training_seconds,expected_value_player_zero,exploitability,nash_conv,player_zero_advantage_training_loss,player_zero_advantage_validation_loss,player_one_advantage_training_loss,player_one_advantage_validation_loss,strategy_training_loss,strategy_validation_loss,code_revision
20260810,1,2000,5.672388328006491,0.9972821073848842,4.003547294448111,8.007094588896223,1.0355035066604614,1.1331944465637207,16.499414443969727,19.175458908081055,0.00001622369745746255,0.000014840842595731374,07c919d63109fd08c20589719f1c908f3d3994c1
20260810,20,40000,74.60409174102824,-0.0488395425714817,0.37746410699862265,0.7549282139972453,31.816802978515625,35.81041717529297,22.789474487304688,23.675155639648438,0.18826694786548615,0.1813163310289383,07c919d63109fd08c20589719f1c908f3d3994c1
20260812,1,2000,5.920513536999351,1.004031077245161,1.69329181920738,3.38658363841476,1.0584650039672852,1.140260934829712,95.95660400390625,104.28118896484375,0.0000744624194339849,0.00010187956650042906,07c919d63109fd08c20589719f1c908f3d3994c1
20260812,20,40000,77.27022944200144,-0.12088959348197818,0.44007807546442845,0.8801561509288569,28.716684341430664,29.997873306274414,26.880678176879883,26.937685012817383,0.14971701800823212,0.14657241106033325,07c919d63109fd08c20589719f1c908f3d3994c1
