validation_id,run_role,seed,iteration,traversals,elapsed_training_seconds,expected_value_player_zero,exploitability,nash_conv,player_zero_advantage_training_loss,player_zero_advantage_validation_loss,player_one_advantage_training_loss,player_one_advantage_validation_loss,strategy_training_loss,strategy_validation_loss
deep_cfr_selected,short,20260810,1,2000,2.0145183760032523,0.9631223315241708,4.044082775319385,8.08816555063877,1.0850733518600464,1.1580705642700195,28.847522735595703,35.267662048339844,0.0006698662764392793,0.0005764344823546708
deep_cfr_selected,short,20260810,20,40000,20.387665183006902,-0.12853757460607826,1.0696513920774169,2.1393027841548338,34.90691375732422,35.904380798339844,25.652618408203125,28.03920555114746,0.2267945259809494,0.22614508867263794
deep_cfr_selected,short,20260812,1,2000,1.0599541800038423,1.0227289254143899,1.695805906023999,3.391611812047998,1.1475229263305664,1.1730835437774658,107.72317504882812,111.20734405517578,0.0003927757788915187,0.00038720507291145623
deep_cfr_selected,short,20260812,20,40000,18.962866451998707,-0.2026887755052164,0.9351300270146193,1.8702600540292387,36.82524490356445,34.22697448730469,26.54170036315918,27.928964614868164,0.2124425321817398,0.21258437633514404
deep_cfr_selected,moderate,20260811,1,2000,1.1641036820074078,1.003874235604355,3.288334660547379,6.576669321094758,1.0408854484558105,1.1988579034805298,66.3729019165039,71.44763946533203,0.001377129228785634,0.0015041037695482373
deep_cfr_selected,moderate,20260811,20,40000,19.28700415500498,-0.1625102466473671,1.048401280378448,2.096802560756896,35.83787536621094,34.305625915527344,34.466529846191406,33.89363098144531,0.2424291968345642,0.2432297319173813
deep_cfr_selected,moderate,20260811,50,100000,50.145774463017005,-0.21808874420032764,1.050725463441451,2.101450926882902,36.16447830200195,31.893203735351562,26.736736297607422,26.009870529174805,0.229346364736557,0.23116469383239746
deep_cfr_selected,moderate,20260811,100,200000,98.0384176770458,-0.19303672653446277,0.9012583297949477,1.8025166595898954,29.215106964111328,28.87786865234375,24.74011993408203,24.305849075317383,0.2297820746898651,0.23479285836219788
