game,game_version,solver,run_id,strategy_snapshot_id,iteration,seed,elapsed_training_seconds,iteration_seconds,traversal_seconds,advantage_training_seconds,strategy_training_seconds,player_zero_advantage_training_loss,player_zero_advantage_validation_loss,player_one_advantage_training_loss,player_one_advantage_validation_loss,strategy_training_loss,strategy_validation_loss,player_zero_advantage_samples_retained,player_zero_advantage_samples_seen,player_one_advantage_samples_retained,player_one_advantage_samples_seen,strategy_samples_retained,strategy_samples_seen,process_rss_bytes,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,free_disk_bytes
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,82,20260811,29027.408882860327,362.97522843792103,16.39323930302635,315.35038994415663,0.0,0.7822874784469604,4.292822360992432,8.544468879699707,9.357789039611816,,,4971371,4971371,10000000,11415377,10000000,23237798,12150747136,303094784,522190848,162707667582
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,83,20260811,29361.042984685395,365.0242862009909,16.31943414104171,317.3146326970309,0.0,0.7560448050498962,4.200541019439697,8.95106029510498,10.16745662689209,,,5028367,5028367,10000000,11563395,10000000,23533292,12125728768,303094784,522190848,162683443896
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,84,20260811,29693.644853173522,363.54937551310286,15.74972953624092,316.8521022328641,0.0,0.7490664720535278,4.16491174697876,9.273125648498535,9.868210792541504,,,5083580,5083580,10000000,11691592,10000000,23808692,12191125504,303094784,522190848,162659977781
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,85,20260811,30024.794276173692,362.7796759419143,15.994421291165054,315.1549694680143,0.0,0.7426449060440063,4.0859055519104,9.529526710510254,10.513521194458008,,,5140649,5140649,10000000,11828159,10000000,24097998,12218699776,303094784,522190848,162635722929
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,86,20260811,30358.591197361704,365.49666055012494,15.542764178011566,318.2541176439263,0.0,0.7409646511077881,4.1367645263671875,10.106261253356934,10.604790687561035,,,5193538,5193538,10000000,11960145,10000000,24373204,12229652480,303094784,522190848,162613244526
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,87,20260811,30694.4256005208,368.1731106778607,15.883543188683689,319.95078732282855,0.0,0.727963387966156,4.016655921936035,10.270156860351562,11.443727493286133,,,5251082,5251082,10000000,12101875,10000000,24668468,12249665536,303094784,522190848,162588787780
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,88,20260811,31041.7139867628,378.59916183701716,15.195816159946844,332.09248898900114,0.0,0.7169310450553894,3.993324041366577,10.65999984741211,11.764113426208496,,,5311156,5311156,10000000,12225857,10000000,24944106,12293734400,303094784,522190848,162563255743
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,89,20260811,31384.232112231897,374.21150170988403,16.602898738812655,325.915133924922,0.0,0.7086209058761597,3.9570186138153076,11.196557998657227,11.672079086303711,,,5363847,5363847,10000000,12374362,10000000,25237733,12316913664,303094784,522190848,162540861625
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_90,90,20260811,31818.136112905806,466.32314125518315,15.439721695845947,319.5262878832873,98.93790631508455,0.7025321125984192,3.881120204925537,11.402376174926758,11.965781211853027,0.21410121023654938,0.22206610441207886,5420001,5420001,10000000,12505072,10000000,25521506,12494508032,303094784,522190848,162503536935
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,91,20260811,32151.80500516179,365.9025655821897,15.852943775942549,317.81587124383077,0.0,0.6924124956130981,3.8379287719726562,11.97575855255127,12.378352165222168,,,5470766,5470766,10000000,12639221,10000000,25797644,12280410112,296370688,515899392,151634772352
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,92,20260811,32488.38743625488,367.5955115398392,16.594530397793278,319.98783875699155,0.0,0.6883082985877991,3.8045084476470947,12.429100036621094,13.075152397155762,,,5529073,5529073,10000000,12793877,10000000,26107474,12395405312,303094784,522190848,151609991224
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,93,20260811,32820.68116413592,365.11600033100694,15.670234050834551,316.6234509481583,0.0,0.6861245632171631,3.734736680984497,12.190927505493164,13.793534278869629,,,5589064,5589064,10000000,12929602,10000000,26395460,12419420160,303094784,522190848,151584494511
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,94,20260811,33155.483598189894,367.4010009150952,15.851859274785966,318.9505348019302,0.0,0.6705175638198853,3.6937363147735596,12.64639949798584,14.086146354675293,,,5643947,5643947,10000000,13071114,10000000,26684393,12412706816,303094784,522190848,151561168615
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,95,20260811,33495.09857475897,946.3161036150996,16.433501319028437,323.18143590399995,0.0,0.659841001033783,3.6895358562469482,12.911735534667969,14.207437515258789,,,5702742,5702742,10000000,13207384,10000000,26975878,12458815488,303094784,522190848,151536180227
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,96,20260811,33830.344306932995,368.18105858401395,16.234708301955834,319.01098644081503,0.0,0.6509121656417847,3.621885061264038,13.466024398803711,14.115679740905762,,,5761481,5761481,10000000,13353715,10000000,27274713,12483739648,303094784,522190848,151511215577
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,97,20260811,34169.133080211934,371.5141475519631,16.049156746128574,322.7395741830114,0.0,0.6597654819488525,3.55098032951355,13.521135330200195,14.486639022827148,,,5823113,5823113,10000000,13485169,10000000,27562995,12495691776,303094784,522190848,151485021391
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,98,20260811,34506.27133605606,369.7581910341978,16.00576898897998,321.1324441449251,0.0,0.6533707976341248,3.4835400581359863,13.686824798583984,14.673174858093262,,,5880425,5880425,10000000,13627442,10000000,27857926,12531679232,303094784,522190848,151460663304
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,99,20260811,34845.12969590211,371.3526021980215,15.967543713049963,322.89077411289327,0.0,0.6401695013046265,3.543829917907715,13.767924308776855,14.8909273147583,,,5941687,5941687,10000000,13761065,10000000,28148761,12569804800,303094784,522190848,151434626433
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_100,100,20260811,35278.20404831506,465.54794762516394,16.509775874204934,320.0358845649753,96.52863594796509,0.6303128004074097,3.458630323410034,14.082964897155762,15.547575950622559,0.21687917411327362,0.22881928086280823,6000875,6000875,10000000,13918736,10000000,28464368,12650131456,303094784,522190848,151396012335
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,101,20260811,35613.78763729008,368.0013065410312,16.237383148865774,319.3461351520382,0.0,0.6304957270622253,3.447094440460205,14.38404369354248,15.088187217712402,,,6066550,6066550,10000000,14053668,10000000,28758386,12560326656,296370688,515899392,151374826533
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,102,20260811,35948.164554737974,366.99980430095457,15.757170839933679,318.6196903309319,0.0,0.6141678690910339,3.4159913063049316,14.744474411010742,15.327218055725098,,,6124293,6124293,10000000,14188893,10000000,29044924,12663037952,303094784,522190848,151350285149
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,103,20260811,36283.52683497802,911.1102498269174,16.706309739965945,318.65593927982263,0.0,0.6089034080505371,3.3778510093688965,14.645464897155762,16.127689361572266,,,6181460,6181460,10000000,14344983,10000000,29354793,12607127552,303094784,522190848,151325988665
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,104,20260811,36619.44893603702,368.79296560701914,16.843355090124533,319.0787038290873,0.0,0.6085233688354492,3.365382671356201,14.998957633972168,15.871682167053223,,,6247975,6247975,10000000,14501979,10000000,29675769,12647505920,303094784,522190848,151297719215
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,105,20260811,36956.66635488509,369.93169256392866,16.557359003229067,320.660012295004,0.0,0.6018279194831848,3.376054525375366,15.441671371459961,16.41402816772461,,,6305210,6305210,10000000,14662300,10000000,29991290,12798971904,303094784,522190848,151273393701
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,106,20260811,37288.580194913084,363.4533636488486,15.457135732052848,316.4566657631658,0.0,0.586686909198761,3.2261815071105957,15.377091407775879,16.293161392211914,,,6364716,6364716,10000000,14798126,10000000,30276490,12824231936,303094784,522190848,151248103034
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,107,20260811,37619.711419336265,364.24082175502554,15.006664833053946,316.1245251041837,0.0,0.5874521732330322,3.2270493507385254,15.207646369934082,16.81341552734375,,,6423793,6423793,10000000,14914099,10000000,30537538,12829306880,303094784,522190848,151222994800
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,108,20260811,37953.85984429531,958.3786275200546,15.949854463804513,318.19853432499804,0.0,0.5791930556297302,3.235353708267212,15.640693664550781,16.912975311279297,,,6478711,6478711,10000000,15057574,10000000,30827027,12874842112,303094784,522190848,151199653345
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,109,20260811,38286.4479573532,365.04481086693704,16.096002047182992,316.4920672790613,0.0,0.5776994824409485,3.188490629196167,16.024066925048828,16.857114791870117,,,6535859,6535859,10000000,15197893,10000000,31125474,12899713024,303094784,522190848,151175364823
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_110,110,20260811,38714.58106513019,461.04067242192104,15.959543104050681,316.70057770307176,95.47292823903263,0.5696549415588379,3.15554141998291,16.11181640625,16.889293670654297,0.219546377658844,0.23153403401374817,6590803,6590803,10000000,15341310,10000000,31422167,13005414400,303094784,522190848,151138554570
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,111,20260811,39048.85255384818,366.4246902009472,16.346122080925852,317.9252902830485,0.0,0.5625815987586975,3.0694565773010254,16.168174743652344,17.286022186279297,,,6647321,6647321,10000000,15499228,10000000,31732146,12789329920,296370688,515899392,151121260360
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,112,20260811,39380.99939582916,364.99264496797696,16.03665008605458,316.1101394260768,0.0,0.5680025219917297,3.1367383003234863,16.365577697753906,17.85117530822754,,,6703692,6703692,10000000,15642724,10000000,32028848,12891537408,303094784,522190848,151097302142
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,113,20260811,39713.90452394122,365.43920332798734,16.569730737945065,316.33536766911857,0.0,0.5474573373794556,3.0668020248413086,16.55908966064453,17.34150505065918,,,6760414,6760414,10000000,15806045,10000000,32345914,12916736000,303094784,522190848,151073194805
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,114,20260811,40048.44736204017,368.4899403171148,17.199168162886053,317.34362942003645,0.0,0.5429351329803467,3.0249953269958496,17.081520080566406,18.192895889282227,,,6817395,6817395,10000000,15977175,10000000,32674958,12875460608,303094784,522190848,151048977323
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,115,20260811,40380.957380388165,365.0645184889436,15.6923322819639,316.81765026785433,0.0,0.5463206768035889,3.028773069381714,17.314355850219727,17.69659996032715,,,6874548,6874548,10000000,16104576,10000000,32954528,12963291136,303094784,522190848,151024686718
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,116,20260811,40713.826967132045,366.1946203080006,16.061540853930637,316.8080127770081,0.0,0.53889000415802,2.9813919067382812,17.39583396911621,18.608495712280273,,,6937185,6937185,10000000,16247491,10000000,33254691,12987863040,303094784,522190848,150998065462
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,117,20260811,41047.829149653204,367.0896012519952,16.136919206008315,317.8652136118617,0.0,0.5385005474090576,2.9489340782165527,17.430421829223633,18.940784454345703,,,6993478,6993478,10000000,16378547,10000000,33538350,13000753152,303094784,522190848,150974140398
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,118,20260811,41382.03412889014,367.3796445680782,16.636619531782344,317.5683279738296,0.0,0.5292007923126221,2.9691998958587646,17.7114200592041,18.341434478759766,,,7053579,7053579,10000000,16535132,10000000,33856710,12959883264,303094784,522190848,150948596772
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,119,20260811,41716.43332272931,368.13423772598617,16.678852868964896,317.7203062158078,0.0,0.5254788994789124,2.908066749572754,17.985353469848633,19.079639434814453,,,7108551,7108551,10000000,16694074,10000000,34165806,12999290880,303094784,522190848,150925233245
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_120,120,20260811,42147.5838517684,464.2832619850524,16.315175655065104,319.2949540291447,95.54034131811932,0.5300117135047913,2.902841091156006,18.048831939697266,19.43605613708496,0.2215334177017212,0.22950893640518188,7167521,7167521,10000000,16840522,10000000,34473280,13139177472,303094784,522190848,150886711882
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,121,20260811,42479.86428054841,365.29009086010046,16.621636357158422,315.6587250560988,0.0,0.520882785320282,2.9990413188934326,18.23279571533203,19.307899475097656,,,7229132,7229132,10000000,16996922,10000000,34781032,13115621376,296370688,515899392,139270635233
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,122,20260811,42811.291047704406,366.1151603651233,16.207398819038644,315.21930192410946,0.0,0.5166631937026978,2.8620197772979736,18.300580978393555,19.784141540527344,,,7286156,7286156,10000000,17149069,10000000,35085362,13143359488,303094784,522190848,139246399577
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,123,20260811,43141.06905956846,364.3065280939918,15.031808502972126,314.7461684849113,0.0,0.5195557475090027,2.825352191925049,18.35845947265625,19.654767990112305,,,7341108,7341108,10000000,17280872,10000000,35363922,13167251456,303094784,522190848,139223044493
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,124,20260811,43471.466298905434,365.0941104821395,15.277205745922402,315.1199990171008,0.0,0.5051146149635315,2.8084018230438232,18.181764602661133,19.424819946289062,,,7401305,7401305,10000000,17418229,10000000,35656618,13206073344,303094784,522190848,139197460037
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,125,20260811,43803.199746940285,366.34389095613733,15.231220782967284,316.5021855030209,0.0,0.4979243874549866,2.8425557613372803,18.511672973632812,20.154600143432617,,,7461554,7461554,10000000,17543909,10000000,35930844,13217538048,303094784,522190848,139171853655
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,126,20260811,44135.60394649743,367.16560716810636,15.261748790042475,317.14241406694055,0.0,0.4944714605808258,2.7982802391052246,18.374717712402344,19.682100296020508,,,7519085,7519085,10000000,17671334,10000000,36208681,13231521792,303094784,522190848,139147402507
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,127,20260811,44466.62929653446,365.2928972339723,15.756995233008638,315.26831499813125,0.0,0.4910734295845032,2.784111261367798,18.633460998535156,19.762718200683594,,,7580587,7580587,10000000,17808393,10000000,36497141,13283983360,303094784,522190848,139121263423
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,128,20260811,44798.53617129731,366.5484019869473,15.847206006059423,316.059639191255,0.0,0.4897722601890564,2.70686411857605,18.53426742553711,20.55555534362793,,,7642509,7642509,10000000,17953342,10000000,36792520,13303185408,303094784,522190848,139094946165
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,129,20260811,45130.48923453735,366.5825741358567,15.48745670588687,316.46556995483115,0.0,0.4822644889354706,2.6993892192840576,18.76079559326172,19.795011520385742,,,7704259,7704259,10000000,18097465,10000000,37091756,13334335488,303094784,522190848,139068701936
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_130,130,20260811,45557.27457634127,462.135453223018,15.367691691732034,316.5186112348456,94.89898140891455,0.488059937953949,2.6612465381622314,18.885652542114258,20.250328063964844,0.2232448011636734,0.23451712727546692,7766493,7766493,10000000,18230615,10000000,37378400,13503348736,303094784,522190848,139028793307
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,131,20260811,45893.63642093842,370.5684337448329,15.864871365018189,320.49691785709,0.0,0.47745129466056824,2.64583158493042,19.037267684936523,19.725406646728516,,,7827499,7827499,10000000,18364978,10000000,37667007,13345865728,296370688,515899392,139009591702
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,132,20260811,46226.07092063036,365.970355062047,14.87152147013694,317.56291229696944,0.0,0.4758847653865814,2.6498355865478516,18.83060646057129,19.73321533203125,,,7884043,7884043,10000000,18487446,10000000,37941540,13393813504,303094784,522190848,138985559951
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,133,20260811,46558.55290751415,367.34037569887005,15.000610321993008,317.4813425790053,0.0,0.46737420558929443,2.619809627532959,19.066951751708984,20.4202938079834,,,7938502,7938502,10000000,18617853,10000000,38219693,13401743360,303094784,522190848,138962414409
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,134,20260811,46890.53836382623,367.11735029891133,15.623109621927142,316.36231294902973,0.0,0.4718632698059082,2.612517833709717,18.77452850341797,20.04758071899414,,,7995396,7995396,10000000,18751273,10000000,38509876,13419188224,303094784,522190848,138938233886
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,135,20260811,47223.4855583373,368.6869803869631,15.46181402192451,317.4853439209983,0.0,0.46112263202667236,2.5673775672912598,18.95494842529297,20.31751823425293,,,8057559,8057559,10000000,18883875,10000000,38793850,13447184384,303094784,522190848,138911814037
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,136,20260811,47555.09660961642,950.2247447690461,15.07804328482598,316.5329758140724,0.0,0.461629182100296,2.5598297119140625,18.660924911499023,20.111406326293945,,,8113086,8113086,10000000,18993563,10000000,39051335,13403033600,303094784,522190848,138888214514
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,137,20260811,47899.21160406829,380.49957345519215,16.051675050053746,328.063282602001,0.0,0.46489349007606506,2.5841681957244873,18.89847183227539,20.33070182800293,,,8175294,8175294,10000000,19111646,10000000,39324912,13433733120,303094784,522190848,138861773135
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,138,20260811,48231.839219239075,368.0487974300049,15.764205021085218,316.86336530698463,0.0,0.4612179696559906,2.531494140625,18.971826553344727,20.283658981323242,,,8234944,8234944,10000000,19250322,10000000,39612362,13519224832,303094784,522190848,138836421128
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,139,20260811,48569.30678073689,374.50139863207005,16.262965738074854,321.20455945376307,0.0,0.44564685225486755,2.5540313720703125,18.899181365966797,20.774812698364258,,,8292596,8292596,10000000,19395040,10000000,39910014,13542318080,303094784,522190848,138811918656
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_140,140,20260811,48996.610983727034,462.58398375310935,15.114502056268975,317.1866754810326,95.00298442598432,0.44763460755348206,2.502443790435791,18.88642120361328,20.21732521057129,0.22318947315216064,0.23490768671035767,8349776,8349776,10000000,19515458,10000000,40179457,13729144832,303094784,522190848,138774157991
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,141,20260811,49328.78355305898,368.0444767528679,15.06568750902079,317.10681383498013,0.0,0.43799450993537903,2.474454641342163,18.742612838745117,19.921524047851562,,,8404430,8404430,10000000,19642232,10000000,40457384,13524348928,296370688,515899392,138757656159
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,142,20260811,49659.0047690901,365.88926071394235,14.890587769914418,315.3305729369167,0.0,0.44258564710617065,2.4875588417053223,18.81873893737793,20.001401901245117,,,8461800,8461800,10000000,19768340,10000000,40734369,13556686848,303094784,522190848,138733273301
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,143,20260811,49989.54822511994,365.85433690901846,14.64471532823518,315.89870552602224,0.0,0.44341209530830383,2.4336483478546143,18.951045989990234,19.886615753173828,,,8515112,8515112,10000000,19892244,10000000,41004419,13631242240,303094784,522190848,138710615115
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,144,20260811,50326.34557727398,373.2826718669385,15.198835013899952,321.59848220204003,0.0,0.4379557967185974,2.4016451835632324,19.28142547607422,20.365938186645508,,,8568628,8568628,10000000,20032103,10000000,41297342,13651197952,303094784,522190848,138687870236
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,145,20260811,50663.55113234208,374.21767540019937,15.23029425018467,321.9752248618752,0.0,0.432135671377182,2.4527838230133057,19.0701961517334,20.10302734375,,,8620639,8620639,10000000,20170889,10000000,41582184,13682671616,303094784,522190848,138665765010
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,146,20260811,51000.68031815789,1558.510151114082,15.84998010401614,321.27916914387606,0.0,0.4246375858783722,2.426377296447754,19.265350341796875,20.128095626831055,,,8677026,8677026,10000000,20305797,10000000,41875236,13635293184,303094784,522190848,138641799831
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,147,20260811,51332.689314121846,930.5595012919512,15.291008468018845,316.7179503971711,0.0,0.4256209433078766,2.398883581161499,19.120283126831055,20.41301727294922,,,8728329,8728329,10000000,20444853,10000000,42161664,13646114816,303094784,522190848,138619995442
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,148,20260811,51666.31049806997,369.4318159390241,15.261288576293737,318.35985912405886,0.0,0.42682215571403503,2.3649961948394775,19.11229705810547,20.383779525756836,,,8782408,8782408,10000000,20577160,10000000,42445474,13660618752,303094784,522190848,138597011306
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,149,20260811,51996.69613541104,950.3843665779568,15.506313199875876,314.8792870119214,0.0,0.41857942938804626,2.330622673034668,19.3882999420166,20.3895263671875,,,8838778,8838778,10000000,20719933,10000000,42744776,13765238784,303094784,522190848,138573053443
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_150,150,20260811,52424.871743210126,462.9713460979983,16.449543917085975,317.79998744209297,93.92602606397122,0.418110728263855,2.3163909912109375,19.427465438842773,20.589746475219727,0.22345878183841705,0.23341087996959686,8895328,8895328,10000000,20875986,10000000,43060052,13777223680,303094784,522190848,138535560432
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,151,20260811,52762.034216538304,372.1959846650716,15.345799536909908,321.8165777998511,0.0,0.41801977157592773,2.355323076248169,19.448104858398438,21.056638717651367,,,8948806,8948806,10000000,21014267,10000000,43348964,13817884672,296370688,515899392,126188615232
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,152,20260811,53095.54362485325,1556.257085168967,16.04795699613169,317.4613863362465,0.0,0.41479939222335815,2.303466558456421,19.576324462890625,20.54095458984375,,,9004651,9004651,10000000,21160012,10000000,43650083,13771591680,303094784,522190848,126164878531
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,153,20260811,53429.80632205424,369.6609264158178,15.404416396049783,318.85824203281663,0.0,0.4084998071193695,2.304459810256958,19.42963409423828,21.79073143005371,,,9065359,9065359,10000000,21294092,10000000,43942217,13862920192,303094784,522190848,126139077208
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,154,20260811,53765.89851108217,371.41364983911626,15.748307227855548,320.3438551190775,0.0,0.4034867584705353,2.2544703483581543,19.929155349731445,20.783649444580078,,,9125392,9125392,10000000,21432541,10000000,44237413,13884723200,303094784,522190848,126113562576
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,155,20260811,54102.2070209221,371.98330411990173,14.92086752387695,321.3876037830487,0.0,0.40980058908462524,2.292198419570923,19.649065017700195,21.249271392822266,,,9178441,9178441,10000000,21564718,10000000,44515087,13847478272,303094784,522190848,126091016197
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,156,20260811,54435.323848153,367.9602181178052,15.020129717187956,318.09666160610504,0.0,0.39889267086982727,2.2361648082733154,20.015993118286133,20.89546775817871,,,9237501,9237501,10000000,21687304,10000000,44795844,13937061888,303094784,522190848,126065915196
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,157,20260811,54770.13273880188,371.0258478811011,14.92491988488473,319.88393356394954,0.0,0.4056641459465027,2.194756507873535,19.800941467285156,20.994461059570312,,,9294206,9294206,10000000,21817220,10000000,45077228,13976555520,303094784,522190848,126041815156
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,158,20260811,55105.73832824291,371.9058099379763,15.62857753993012,319.97698176605627,0.0,0.3968046307563782,2.2357935905456543,19.938426971435547,21.04730796813965,,,9349383,9349383,10000000,21952205,10000000,45367128,13985681408,303094784,522190848,126018364267
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,159,20260811,55440.939690042986,370.51175060193054,15.737075001001358,319.4642574239988,0.0,0.39132970571517944,2.2179715633392334,19.951663970947266,21.755268096923828,,,9406364,9406364,10000000,22094421,10000000,45666051,13988339712,303094784,522190848,125994146722
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,modified-hulhe-k10-u8-grouped_iter_160,160,20260811,55873.007387602935,469.22898995806463,16.046683070017025,321.3356791259721,94.68529592896812,0.3923639953136444,2.211785316467285,20.280698776245117,21.020830154418945,0.2240513116121292,0.23370057344436646,9468499,9468499,10000000,22248126,10000000,45980385,14078955520,303094784,522190848,125954280265
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,161,20260811,56211.011050411034,374.6219401611015,16.355917535023764,321.64768728311174,0.0,0.39085468649864197,2.1652863025665283,20.156494140625,21.528953552246094,,,9534286,9534286,10000000,22393806,10000000,46287735,14016626688,296370688,515899392,125933046916
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,162,20260811,56544.294378628954,368.84453178802505,15.489469527034089,317.7937990769278,0.0,0.38089719414711,2.1331100463867188,20.190628051757812,21.413238525390625,,,9589170,9589170,10000000,22540883,10000000,46591609,14070792192,303094784,522190848,125909720506
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,163,20260811,56877.63721674401,371.25573640386574,16.978769727051258,316.364034924889,0.0,0.3800520896911621,2.152043104171753,20.543136596679688,21.81293296813965,,,9646854,9646854,10000000,22708098,10000000,46924254,14114537472,303094784,522190848,125885204301
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,164,20260811,57214.65800540801,373.7064604649786,15.554890101077035,321.46586235333234,0.0,0.3821606934070587,2.1290645599365234,20.64861488342285,21.3295841217041,,,9708830,9708830,10000000,22844230,10000000,47216390,14137589760,303094784,522190848,125858864005
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,165,20260811,57549.61734317988,371.08450056705624,15.771283545065671,319.18801996298134,0.0,0.37672629952430725,2.1320414543151855,20.538476943969727,21.736865997314453,,,9767579,9767579,10000000,22978682,10000000,47507245,14117113856,303094784,522190848,125833894973
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,166,20260811,57884.41407811083,371.62965334695764,15.800392799079418,318.99630479118787,0.0,0.37196218967437744,2.0894367694854736,20.79768943786621,21.666799545288086,,,9828442,9828442,10000000,23124970,10000000,47813008,14190096384,303094784,522190848,125808027760
holdem,modified_hulhe,optimised,modified-hulhe-k10-u8-grouped,,167,20260811,58219.11683273385,371.2058215679135,14.809676702832803,319.8930440347176,0.0,0.372519850730896,2.1273624897003174,20.732070922851562,21.456989288330078,,,9887676,9887676,10000000,23246338,10000000,48090159,14157836288,303094784,522190848,125782852837
